id,device_id,created_date,created_server_date,app_version,subscription,region_code,language_code,device_type,session_id,event_time,event,value
2892,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:44:55.938000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,2A0F8031-F225-4A14-9DEC-5F18009BE8A1,48,tapPrevPageButtonOnPage,Cinderella
2893,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:44:55.938000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,2A0F8031-F225-4A14-9DEC-5F18009BE8A1,49,tapPlayButtonOnPage,Cinderella
2894,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:44:55.938000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,2A0F8031-F225-4A14-9DEC-5F18009BE8A1,59,eventTask,letter:  after
2895,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:44:55.938000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,2A0F8031-F225-4A14-9DEC-5F18009BE8A1,60,tapHoldAndSpeakButton,letter:  after
2896,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,0,eventMainScreen,"0 stories shown, progress: 10.2"
2897,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,13,tapDashboardButton,
2898,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,13,eventDashboard,10.2
2899,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,14,eventAlphabet,80.76923076923077
2900,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,15,eventDashboard,10.2
2901,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,16,eventMainScreen,"4 stories shown, progress: 10.2"
2902,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,17,tapStoryButton,Cinderella
2903,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,17,eventStoryPreviewScreen,Cinderella
2904,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,17,tapDownloadButtonOnStoryPreview,Cinderella
2905,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,18,eventDownloadStoryContentFinished,Cinderella
2906,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,19,tapPlayButtonOnStoryPreview,Cinderella
2907,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,19,eventStoryPage,Cinderella page: 1
2908,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,20,tapNextPageButtonOnPage,Cinderella
2909,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,20,tapNextPageButtonOnPage,Cinderella
2910,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,20,tapNextPageButtonOnPage,Cinderella
2911,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,21,tapNextPageButtonOnPage,Cinderella
2912,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,21,tapNextPageButtonOnPage,Cinderella
2913,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,21,tapNextPageButtonOnPage,Cinderella
2914,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,21,tapNextPageButtonOnPage,Cinderella
2915,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,21,tapNextPageButtonOnPage,Cinderella
2916,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,21,tapNextPageButtonOnPage,Cinderella
2917,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,22,tapNextPageButtonOnPage,Cinderella
2918,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,22,tapNextPageButtonOnPage,Cinderella
2919,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,22,tapNextPageButtonOnPage,Cinderella
2920,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,22,tapNextPageButtonOnPage,Cinderella
2921,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,22,tapNextPageButtonOnPage,Cinderella
2922,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,23,tapNextPageButtonOnPage,Cinderella
2923,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,23,tapNextPageButtonOnPage,Cinderella
2924,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,23,tapPrevPageButtonOnPage,Cinderella
2925,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,24,tapPrevPageButtonOnPage,Cinderella
2926,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,24,tapPlayButtonOnPage,Cinderella
2927,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,32,eventTask,letter:  accounts
2928,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,33,tapHoldAndSpeakButton,letter:  accounts
2929,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:48:37.015000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,6B5AD337-38DE-4F40-8416-033763099C2C,36,eventTaskStatus,letter:  accounts: PASSED: LETTER WAS FOUND
2930,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,10,eventMainScreen,"0 stories shown, progress: 10.2"
2931,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,12,tapStoryButton,Cinderella
2932,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,12,eventStoryPreviewScreen,Cinderella
2933,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,16,tapDownloadButtonOnStoryPreview,Cinderella
2934,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,16,eventDownloadStoryContentFinished,Cinderella
2935,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,18,tapPlayButtonOnStoryPreview,Cinderella
2936,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,18,eventStoryPage,Cinderella page: 1
2937,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,20,tapNextPageButtonOnPage,Cinderella
2938,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,20,tapNextPageButtonOnPage,Cinderella
2939,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,20,tapNextPageButtonOnPage,Cinderella
2940,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,20,tapNextPageButtonOnPage,Cinderella
2941,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,20,tapNextPageButtonOnPage,Cinderella
2942,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,20,tapNextPageButtonOnPage,Cinderella
2943,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,20,tapNextPageButtonOnPage,Cinderella
2944,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,21,tapNextPageButtonOnPage,Cinderella
2945,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,21,tapNextPageButtonOnPage,Cinderella
2946,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,21,tapNextPageButtonOnPage,Cinderella
2947,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,21,tapNextPageButtonOnPage,Cinderella
2948,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,21,tapNextPageButtonOnPage,Cinderella
2949,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,21,tapNextPageButtonOnPage,Cinderella
2950,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,21,tapNextPageButtonOnPage,Cinderella
2951,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,22,tapNextPageButtonOnPage,Cinderella
2952,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,22,tapNextPageButtonOnPage,Cinderella
2953,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,22,tapPrevPageButtonOnPage,Cinderella
2954,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,22,tapPrevPageButtonOnPage,Cinderella
2955,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,23,tapPlayButtonOnPage,Cinderella
2956,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,31,eventTask,letter:  accounts
2957,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:50:45.230000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,18253574-3C9C-4D41-B8F6-2A88D9F58DF9,32,tapHoldAndSpeakButton,letter:  accounts
2958,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,0,eventMainScreen,"0 stories shown, progress: 10.2"
2959,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,2,tapStoryButton,Cinderella
2960,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,2,eventStoryPreviewScreen,Cinderella
2961,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,3,tapDownloadButtonOnStoryPreview,Cinderella
2962,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,4,eventDownloadStoryContentFinished,Cinderella
2963,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,4,tapPlayButtonOnStoryPreview,Cinderella
2964,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,4,eventStoryPage,Cinderella page: 1
2965,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,5,tapNextPageButtonOnPage,Cinderella
2966,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,5,tapNextPageButtonOnPage,Cinderella
2967,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,5,tapNextPageButtonOnPage,Cinderella
2968,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,5,tapNextPageButtonOnPage,Cinderella
2969,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,6,tapNextPageButtonOnPage,Cinderella
2970,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,6,tapNextPageButtonOnPage,Cinderella
2971,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,6,tapNextPageButtonOnPage,Cinderella
2972,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,6,tapNextPageButtonOnPage,Cinderella
2973,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,6,tapNextPageButtonOnPage,Cinderella
3514,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T20:29:32.060000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,DA46E2C9-250D-42A7-AD9E-5AD1D04E4393,161,eventDashboard,10.2
2974,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,6,tapNextPageButtonOnPage,Cinderella
2975,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,6,tapNextPageButtonOnPage,Cinderella
2976,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,7,tapNextPageButtonOnPage,Cinderella
2977,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,7,tapNextPageButtonOnPage,Cinderella
2978,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,7,tapNextPageButtonOnPage,Cinderella
2979,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,7,tapNextPageButtonOnPage,Cinderella
2980,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,7,tapNextPageButtonOnPage,Cinderella
2981,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,8,tapPrevPageButtonOnPage,Cinderella
2982,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,8,tapPrevPageButtonOnPage,Cinderella
2983,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,9,tapPlayButtonOnPage,Cinderella
2984,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,17,eventTask,letter:  accounts
2985,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,18,tapHoldAndSpeakButton,letter:  accounts
2986,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:53:50.603000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,A7A7B082-AE59-4829-8F64-521B500FF5F1,21,eventTaskStatus,letter:  accounts: PASSED: LETTER WAS FOUND
2987,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:55:47.556000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,3BF49450-BBF3-46AB-99D6-6B9B2E32A930,0,eventMainScreen,"0 stories shown, progress: 10.2"
2988,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:55:47.556000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,3BF49450-BBF3-46AB-99D6-6B9B2E32A930,12,tapStoryButton,Cinderella
2989,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:55:47.556000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,3BF49450-BBF3-46AB-99D6-6B9B2E32A930,12,eventStoryPreviewScreen,Cinderella
2990,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:55:47.556000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,3BF49450-BBF3-46AB-99D6-6B9B2E32A930,13,tapDownloadButtonOnStoryPreview,Cinderella
2991,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:55:47.556000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,3BF49450-BBF3-46AB-99D6-6B9B2E32A930,14,eventDownloadStoryContentFinished,Cinderella
2992,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:55:47.556000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,3BF49450-BBF3-46AB-99D6-6B9B2E32A930,14,tapPlayButtonOnStoryPreview,Cinderella
2993,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:55:47.556000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,3BF49450-BBF3-46AB-99D6-6B9B2E32A930,14,eventStoryPage,Cinderella page: 1
2994,67D8BC62-90D9-41AB-AE00-40DC3DB7709E,2023-07-27T19:55:47.556000Z,2023-07-28T16:32:00.209497Z,1.0,False,ES,en,iPhone,3BF49450-BBF3-46AB-99D6-6B9B2E32A930,15,tapNextPageButtonOnPage,Cinderella
